2019-07-26 13:55:24,451 ib_insync.client WARNING Started to throttle requests
2019-07-26 13:55:26,479 ib_insync.client WARNING Stopped to throttle requests
2019-07-26 13:55:26,860 ib_insync.client WARNING Started to throttle requests
2019-07-26 13:55:28,856 ib_insync.client WARNING Stopped to throttle requests
2019-07-26 13:55:49,367 ib_insync.client WARNING Started to throttle requests
2019-07-26 13:55:54,560 ib_insync.wrapper ERROR Error 200, reqId 1149649: No security definition has been found for the request, contract: Option(symbol='ADBE', lastTradeDateOrContractMonth='20190830', strike=370.0, right='C', exchange='SMART')
2019-07-26 13:55:54,560 ib_insync.wrapper ERROR Error 200, reqId 1149652: No security definition has been found for the request, contract: Option(symbol='ADBE', lastTradeDateOrContractMonth='20190906', strike=240.0, right='P', exchange='SMART')
2019-07-26 13:55:54,561 ib_insync.wrapper ERROR Error 200, reqId 1149651: No security definition has been found for the request, contract: Option(symbol='ADBE', lastTradeDateOrContractMonth='20190906', strike=237.5, right='P', exchange='SMART')
2019-07-26 13:55:54,562 ib_insync.wrapper ERROR Error 200, reqId 1149650: No security definition has been found for the request, contract: Option(symbol='ADBE', lastTradeDateOrContractMonth='20190830', strike=245.0, right='P', exchange='SMART')
2019-07-26 13:55:54,562 ib_insync.wrapper ERROR Error 200, reqId 1149653: No security definition has been found for the request, contract: Option(symbol='ADBE', lastTradeDateOrContractMonth='20190906', strike=365.0, right='C', exchange='SMART')
2019-07-26 13:55:54,563 ib_insync.wrapper ERROR Error 200, reqId 1149654: No security definition has been found for the request, contract: Option(symbol='ADBE', lastTradeDateOrContractMonth='20190906', strike=370.0, right='C', exchange='SMART')
2019-07-26 13:55:54,563 ib_insync.wrapper ERROR Error 200, reqId 1149655: No security definition has been found for the request, contract: Option(symbol='ADBE', lastTradeDateOrContractMonth='20190906', strike=235.0, right='P', exchange='SMART')
2019-07-26 13:55:54,564 ib_insync.wrapper ERROR Error 200, reqId 1149656: No security definition has been found for the request, contract: Option(symbol='ADBE', lastTradeDateOrContractMonth='20190920', strike=237.5, right='P', exchange='SMART')
2019-07-26 13:55:54,741 ib_insync.wrapper ERROR Error 0, reqId -1: Warning: Approaching max rate of 50 messages per second (42)
2019-07-26 13:55:54,775 ib_insync.wrapper ERROR Error 200, reqId 1149671: No security definition has been found for the request, contract: Option(symbol='AGN', lastTradeDateOrContractMonth='20190809', strike=122.0, right='P', exchange='SMART')
2019-07-26 13:55:54,776 ib_insync.wrapper ERROR Error 200, reqId 1149667: No security definition has been found for the request, contract: Option(symbol='AGN', lastTradeDateOrContractMonth='20190802', strike=215.0, right='C', exchange='SMART')
2019-07-26 13:55:54,776 ib_insync.wrapper ERROR Error 200, reqId 1149672: No security definition has been found for the request, contract: Option(symbol='AGN', lastTradeDateOrContractMonth='20190809', strike=123.0, right='P', exchange='SMART')
2019-07-26 13:55:54,776 ib_insync.wrapper ERROR Error 200, reqId 1149673: No security definition has been found for the request, contract: Option(symbol='AGN', lastTradeDateOrContractMonth='20190809', strike=215.0, right='C', exchange='SMART')
2019-07-26 13:55:54,776 ib_insync.wrapper ERROR Error 200, reqId 1149674: No security definition has been found for the request, contract: Option(symbol='AGN', lastTradeDateOrContractMonth='20190809', strike=121.0, right='P', exchange='SMART')
2019-07-26 13:55:54,777 ib_insync.wrapper ERROR Error 200, reqId 1149675: No security definition has been found for the request, contract: Option(symbol='AGN', lastTradeDateOrContractMonth='20190809', strike=124.0, right='P', exchange='SMART')
2019-07-26 13:55:54,777 ib_insync.wrapper ERROR Error 200, reqId 1149676: No security definition has been found for the request, contract: Option(symbol='AGN', lastTradeDateOrContractMonth='20190816', strike=118.0, right='P', exchange='SMART')
2019-07-26 13:55:54,777 ib_insync.wrapper ERROR Error 200, reqId 1149678: No security definition has been found for the request, contract: Option(symbol='AGN', lastTradeDateOrContractMonth='20190816', strike=215.0, right='C', exchange='SMART')
2019-07-26 13:55:54,777 ib_insync.wrapper ERROR Error 200, reqId 1149677: No security definition has been found for the request, contract: Option(symbol='AGN', lastTradeDateOrContractMonth='20190816', strike=119.0, right='P', exchange='SMART')
2019-07-26 13:55:54,777 ib_insync.wrapper ERROR Error 200, reqId 1149679: No security definition has been found for the request, contract: Option(symbol='AGN', lastTradeDateOrContractMonth='20190816', strike=117.0, right='P', exchange='SMART')
2019-07-26 13:55:54,777 ib_insync.wrapper ERROR Error 200, reqId 1149681: No security definition has been found for the request, contract: Option(symbol='AGN', lastTradeDateOrContractMonth='20190823', strike=118.0, right='P', exchange='SMART')
